A Dip in the Mediterranean|1899|Villefranche-sur-Mer, Alpes-Maritimes, France
A Dirty Job|2006|Cape Girardeau, Missouri, USA
A Dirty Windscreen|2009|Perth, Western Australia, Australia
A Disagreement|2013|Kew, Victoria, Australia
A Disappearance|2015|Oakville, Ontario, Canada
A Distant Chord|1994|Ocean City, New Jersey, USA
A Distant Mirage|2008|Southall, Middlesex, England, UK
A Distant Shore|2005|Point Mugu, California, USA
A Distant Thunder|1978|Des Moines, Iowa, USA
A Distant Trumpet|1964|Leupp, Arizona, USA
A Divorce Before Marriage|2016|Leeds, Yorkshire, England, UK
A Documentary Film: Rensselaerville|2010|Rensselaerville, New York
A Dog Year|2009|Greenwich, New York, USA
A Dog for Christmas|2015|Rockford, Michigan, USA
A Dog of Flanders|1914|New Rochelle, New York, USA
A Dog's Breakfast|2007|Burnaby, British Columbia, Canada
A Dog's Life|1918|Chaplin Studios - 1416 N. La Brea Avenue, Hollywood, Los Angeles, California, USA
A Dog's Tale|2006|Northamptonshire, England, UK
A Dogumentary|2002|Enumclaw, Washington, USA
A Doll's Life|2012|Essex, England, UK
A Dollar and a Dream|2013|Los Angeles County, California, USA
A Dolphin in Our Lake|2018|Morrow, Ohio, USA
A Domestic Dilemma|2009|Coquitlam, British Columbia, Canada
A Double in Bluefins|1959|Conception Bay, Newfoundland and Labrador, Canada
A Double-Dyed Deceiver|1920|Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA
A Dove Among Pigeons|2011|Visalia, California, USA
A Dreadful Marriage|2016|Bridgeport, Connecticut, USA
A Dream Before Dying|2017|Erbil, Kurdistan, Iraq
A Dream Tonal|2008|Rosarito, Baja California Norte, Mexico
A Dream in Hanoi|2009|Hanoi, Vietnam
A Dream of Color in Black and White|2005|Independence, Missouri, USA
A Dream of Life|2006|Fredericton, New Brunswick, Canada
A Dream of the Ape|2016|Dushanbe, Tajikistan
A Driving Lesson|2007|Amenia, New York, USA
A Drop in the Bucket|2007|Ubud, Gianyar, Bali, Indonesia
A Drop of Sunshine|2011|Pune, Maharashtra, India
A Duck and a Goose Was Shot by the LAPD SWAT Team Near Van Nuys, California|2016|Northridge, Los Angeles, California, USA
A Dupla Viagem|2000|Essaouira, Morocco
A Dying Breed|2007|Plane Castle, Airth, Falkirk, West Lothian, Scotland, UK
A Emparedada da Rua Nova|2010|Pernambuco, Brazil
A Espera de Liz|2018|Gramado, Rio Grande do Sul, Brazil
A Estrela|1994|Cartaxo, Portugal
A Estrela Mais Brilhante|2011|Praia Grande, Colares, Sintra, Lisbon, Portugal
A Eva|2013|Porto, Portugal
A Face of War|1968|Da Nang, Vietnam
A Fair Exchange|1909|Cuddebackville, New York, USA
A Fair Hope|2002|Fairhope, Alabama, USA
A Fallen Idol|1919|Miami, Florida, USA
A Fallible Girl|2013|Dubai, United Arab Emirates
A Family|2009|Giurgiu, Romania
A Family Legacy|2005|Bardon Park, Coogee, Sydney, New South Wales, Australia
A Family Matter|2008|West Jefferson, Ohio, USA
A Family Thing|1996|Covington, Tennessee, USA
A Far Cry|2006|Oxfordshire, England, UK
A Farewell to Arms|1932|Paramount Ranch - 2813 Cornell Road, Agoura, California, USA
A Farewell to Fools|2013|Transylvania, Romania
A Fat Cherry Cake|2015|13809 Weddington St, Sherman Oaks, California, USA
A Fatal Error|2009|Bridgetown, Western Australia, Australia
A Fatal Obsession|2015|Connecticut, USA
A Father's Burden|2011|Mildura, Victoria, Australia
A Father's Day|2016|Wythenshawe, Greater Manchester, England, UK
A Father's Dying Wish|2014|Albuquerque, New Mexico, USA
A Father, A Daughter|2016|Church Road, Little Marlow, Buckinghamshire, England, UK
A Faustian Tale|2007|Downtown, Chicago, Illinois, USA
A Favourite Place|2008|Streatham, London, England, UK
A Feast of Friends|2005|Watford, Hertfordshire, England, UK
A Feeling from Within|2012|Deerfield Beach, Florida, USA
A Fellow of Enterprise|2006|Alfriston, East Sussex, England, UK
A Ferret Called Mickey|2003|Ballinoscorney, County Dublin, Ireland
A Festival of Art and Life|2002|Bali, Indonesia
A Feud in the Kentucky Hills|1912|Palisades, New Jersey, USA
A Few Days Notice|2015|Annandale, Virginia, USA
A Few Details About Me [Ca]|2018|Renfrew County, Ontario, Canada
A Few Friends|2011|Metairie, Louisiana, USA
A Few Good Men|1992|Backlot, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA
A Fictitious Thesis|2010|Wellington, New Zealand
A Field in England|2013|Hampton Estate, Seale, Farnham, Surrey, England, UK
A Fifty-Mile Auto Contest|1912|Lakeside, California, USA
A Fight for Love|1914|Westchester County, New York, USA
A Fight for Millions: Episode No. 1, The Snare|1918|Beale's Cut, Newhall, California, USA
A Fight for the Troops|2010|Marine Corps Base Camp Pendleton, California, USA
A Figure in Space: The Art of Kiet Pham|2009|Tinley Park, Illinois, USA
A Filha|2003|Aeroporto, Lisbon, Portugal
A Filipino Cock Fight|1901|Metro Manila, Philippines
A Filipino Town Surprised|1900|Dagupan City, Pangasinan, Philippines
A Film About Relationships|2012|Diablo Canyon, near, Santa Fe, New Mexico, USA
A Film Made by Everybody|2013|Cairo, Egypt
A Film Story: The Breakup and Forgiveness|2010|Seguin, Texas, USA
A Film by Thomas De Brabanter|2011|Antwerp, Flanders, Belgium
A Final Dance|2007|Royce Hall - 340 Royce Drive, UCLA, Westwood, Los Angeles, California, USA
A Final Hit|2015|Aurora, Colorado, USA
A Fine Confusion|2011|Sausalito, California, USA
A Fine Madness|1966|East 5th Street between 2nd and 3rd Avenues, New York City, New York, USA
A Fire Has Been Arranged|1935|Brooklands Race Track, Byfleet, Surrey, England, UK
A Fire from Behind|2006|Pacific Palisades, Los Angeles, California, USA
A First Time for Everything|2010|Tacoma, Washington, USA
A Fish Called Wanda|1988|Docklands, Poplar, London, England, UK
A Fisherman's Lament|2000|Seabrook, Texas, USA
A Fishy Tale|2012|Alaska, USA
A Fist of Memory|2015|Krusevo, Macedonia
A Fistful of Callers|2014|Biola University, La Mirada, California, USA
A Fistful of Dollar|2008|Milwaukee, Wisconsin, USA
A Fistful of Fingers|1995|Wells, Somerset, England, UK
A Fistful of Frickley|2014|South Elmsall, Yorkshire, England, UK
A Fistful of Rice|2008|Orissa, India
A Fistful of Something|2002|Givataim, Israel
A Fistful of Zombies|2012|Lozoya del Valle, Madrid, Spain
A Five Finger Discount|2009|Skegness, Lincolnshire, England, UK
A Fix|2008|Alabama, USA
A Fix and a Kiss|2000|Lancaster, Pennsylvania, USA
A Flat|2010|Kulu Manali, Himachal Pradesh, India
A Fleeting Moment|2015|Burbank, Illinois, USA
A Flesh Offering|2010|Manitoba, Canada
A Flippin' Love Story|2005|Venice Beach, Venice, Los Angeles, California, USA
A Flirt's Mistake|1914|Echo Park, Los Angeles, California, USA
A Flock of Sheep|1899|Brookline, Massachusetts, USA
A Floresta das Almas Perdidas|2017|Caramulo, Portugal
A Florida Enchantment|1914|St. Augustine, Florida, USA
A Floridian's Guide to Climate Change|2009|Apalachicola, Florida, USA
A Flying Wedge|1902|Kiel, Schleswig-Holstein, Germany
A Foetal Decision|2006|Arncliffe, New South Wales, Australia
A Fond Farewell|2007|Muskoka, Ontario, Canada
A Fool and His Money|1920|Thousand Islands, St. Lawrence River, New York, USA
A Foot of Rope|2005|Mount Pearl, Newfoundland, Newfoundland and Labrador, Canada
A Foreign Affair|2003|Casas Grandes, Chihuahua, Mexico
A Forest Fire|1912|Sierra National Forest, California, USA
A Fork in the Road|2007|Ann Arbor, Michigan, USA
A Four Letter Word|2007|Vlada NYC Lounge, 331 West 51 Street, Theater District, Manhattan, New York City, New York, USA
A Fragile Life|2012|Mesa Verde National Park, Colorado, USA
A Frame|2007|Khobar, Saudi Arabia
A Free Radical|2008|Cape Cod, Massachusetts, USA
A Free Soul|1931|Sequoia National Park, California, USA
A Fronteira|2003|Big Bend Ranch State Park, Texas, USA
A Fuga|2013|Batalha, Portugal
A Full Circle|2007|West Berlin, Berlin, Germany
A Fully Loaded|2008|Terrassa, Barcelona, Catalonia, Spain
A Funny Thing Happened on the Way Into the Woods|2012|Rowlett, Texas, USA
A Future of Fortune|2009|Escondido, California, USA
A Gag Reel Starring Rutuj Acharya|2014|Yelahanka New Town, Bangalore, Karnataka, India
A Gal and Her Gallery|2009|New Mexico, USA
A Gallant Charge|1898|Camp Meade, Pennsylvania, USA
A Gamble with Death|2014|Monessen, Pennsylvania, USA
A Gambling Man|2007|Winter Park, Florida, USA
A Game of Chess|2016|Georgetown, Kentucky, USA
A Garden of Tears|2009|British Columbia, Canada
A Garden's Family|1995|Fenelon Falls, Ontario, Canada
A Garrison Joke|1912|Fort Slocum, New York, USA
A Gathering of Eagles|1963|Beale Air Force Base, Marysville, California, USA
A Gay Time in Atlantic City|1911|Atlantic City, New Jersey, USA
A Genesis Found|2010|Decatur, Alabama, USA
A Gentleman|2017|Mumbai, India
A Gentleman from Mississippi|1914|Natchez, Mississippi, USA
A Gentleman's Game|2002|Manayunk, Philadelphia, Pennsylvania, USA
A Genuine Panama|1919|Panama City, Panama
A Get2Gether|2005|South Side, Chicago, Illinois, USA
A Ghentar si muore facile|1967|Melilla, Spain
A Ghost Story|2007|Huntington Beach, California, USA
A Ghost Within|2013|JamesTown, Langley, British Columbia, Canada
A Ghost for Sale|1952|Bushey Studios, Bushey, Hertfordshire, England, UK
A Gift for Heidi|1958|Geiselgasteig, Bavaria, Germany
A Gift from Heaven|2012|Byron Center, Michigan, USA
A Gift from My Father|2012|Santo Domingo, Dominican Republic
A Gift of Life: The Jobst Story|2011|Toledo, Ohio, USA
A Girl Like Me|2015|Hermon Mountain, Israel
A Girl Like That|1979|Max's Kansas City - 213 Park Avenue South, Manhattan, New York City, New York, USA
A Girl Like You|2016|San Giovanni di Sinis, Cabras, Oristano, Sardinia, Italy
A Girl Makes Hot Sauce at Home|2015|Middletown, Connecticut, USA
A Girl Walks Home Alone at Night|2014|Taft, California, USA
A Girl and a Tree|2012|Bela krajina, Slovenia
A Girl from Beacon Ridge|2017|Sebastopol, California, USA
A Girl in a Million|1946|Riverside Studios, Hammersmith, London, England, UK
A Girl in the Room|2016|Khoy, Iran
A Girl of No Importance|2017|Rome, Italy
A Girl of Yesterday|1915|Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA
A Girl of the Limberlost|1934|Talisman Studios - 4516 Sunset Blvd., Hollywood, Los Angeles, California, USA
A Girl of the Timber Claims|1917|Santa Cruz Mountains, California, USA
A Girl with Ideas|1937|Universal Studios - 100 Universal City Plaza, Universal City, California, USA
A Glass Half Full|2017|Hartbeespoort Dam, Gauteng, South Africa
A Glimpse Into the Yellowstone National Park|1911|Yellowstone National Park, Wyoming, USA
A Glimpse of GOD'S Hand at Work|2014|Cypress, California, USA
A Glimpse of Terror|2012|18618 Oxnard St, Tarzana, Los Angeles, California, USA
A Goat's Tail|2006|Accra, Ghana
A God's Shadow|2017|Nayarit, Mexico
A Gold Star Kid|2017|Montmartre, Paris, France
A Good Day to Die Hard|2013|Moscow, Russia
A Good Day to Hitchhike|2013|Brussels, Brussels-Capital, Belgium
A Good Driver|2013|Mt. Pleasant, Michigan, USA
A Good Idea|2015|Haaltert, Oost-Vlaanderen, Belgium
A Good Life|2010|Balham, London, England, UK
A Good Mate|2010|Glasgow, Strathclyde, Scotland, UK
A Good Nights Sleep|2008|Upland, California, USA
A Good Time|2010|Carlsbad, California, USA
A Good Woman|2004|Amalfi, Salerno, Campania, Italy
A Goodbye|2010|Norwalk, Connecticut, USA
A Goofy Movie|1995|Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA
A Gothic Tale|2008|Lacy Street Production Center - 2630 Lacy Street, Los Angeles, California, USA
A Grain of Salt|2008|Sarasota, Florida, USA
A Grain of Sand|2009|Barcelona, Catalonia, Spain
A Grain of Truth|2017|Long Beach, Long Island, New York, USA
A Grand Experience|2012|County Offaly, Ireland
A Grande Arte|1991|Andes, Bolivia
A Great Idea|1935|Biograph Studios, Bronx, New York City, New York, USA
A Greater Yes: The Story of Amy Newhouse|2009|Amarillo, Texas, USA
A Green Mountain in the Drawer|2008|Gangwon-do, South Korea
A Grief Observed|2010|Reseda, California, USA
A Grim Fury|2008|Provo, Utah, USA
A Groom, Three Brides and a Doctor|2014|San Jose, California, USA
A Guest to the Road|2005|Athens, Ohio, USA
A Guide for the Married Man|1967|20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA
A Gun for George|2011|Chatham, Kent, England, UK
A Gunfight|1971|Eaves Movie Ranch - 105 Rancho Alegre Road, Santa Fe, New Mexico, USA
A Gunman's Hand|2018|Alpine, California, USA
A Guy Named Joe|1943|Luke Air Force Base, Glendale, Arizona, USA
A Guy Thing|2003|I-5 at Jackson Street, Seattle, Washington, USA
A Guy Walks Into a Bar|1997|Amboy, California, USA
A Guy's Musical|2015|Marina del Rey, California, USA
A Gypsy Emperor Heads East|1997|Rajasthan, India
A Gyro Full of Dollars|2005|Cambridge, Ontario, Canada
A Hand Puppet's Job|2011|Carbondale, Illinois, USA
A Hand in the Darkness|2015|Edmonton, Alberta, Canada
A Handful of Death in the West|2018|Upper Austria, Austria
A Handful of Dust|1988|Highclere Castle, Highclere, Hampshire, England, UK
A Happy Dinner|2015|Izmir, Turkey
A Happy Family|1898|Pleasure Bay, New Jersey, USA
A Hard Day's Knight|2008|Brixham, Devon, England, UK
A Hard Day's Night|1964|Crowcombe, Somerset, England, UK
A Hard Wash|1896|841 Broadway, Manhattan, New York City, New York, USA
A Hartley Story|2005|Pinewood Studios, Iver Heath, Buckinghamshire, England, UK
A Hateful Love|2017|Big Sky Movie Ranch, Simi Valley, California, USA
A Haunted Artist|2013|New Hope, Pennsylvania, USA
A Haunted House|2013|Stevenson Ranch, California, USA
A Haunting at Silver Falls|2013|Salem, Oregon, USA
A Haunting in Cawdor|2015|Battle Creek, Michigan, USA
A Haunting on Potter Street: The Potter Street Station|2012|Saginaw, Michigan, USA
A Healthy Smile|2009|Alpharetta, Georgia, USA
A Heart in Pawn|1919|Japanese Tea Garden - 75 Hagiwara Tea Garden Dr, Golden Gate Park, San Francisco, California, USA
A Hell of a Good Time|2013|Leicester, Leicestershire, England, UK
A Helping Hand - The Story of When Former Beatle John Lennon Spent Three Days in Philadelphia|1975|Lafayette Hill, Pennsylvania, USA
A Hero Ain't Nothin' But a Sandwich|1978|South Central Los Angeles, Los Angeles, California, USA
A Hero in Heaven|2007|Mount Herzl, Jerusalem, Israel
A Hero's Battle|2004|Alamogordo, New Mexico, USA
A History of Sex|2003|Amsterdam, Noord-Holland, Netherlands
A History of Violence|2005|King City, Ontario, Canada
A Hitch in Time|1978|Home Counties, England, UK
A Hitch in the Plan|2007|Leytonstone, London, England, UK
A Hole in the Ground|1963|Walhalla, Victoria, Australia
A Hole in the Head|1959|Collins Avenue, South Beach, Miami Beach, Florida, USA
A Holiday Affair|2000|State College, Pennsylvania, USA
A Hollywood Murder|2010|San Diego County, California, USA
A Hollywood Zone|2011|The Olive - 1904 Hillhurst, Los Angeles, California, USA
A Hologram for the King|2016|Ouarzazate, Morocco
A Home Is Mother|2015|Oshawa, Ontario, Canada
A Home Run for Dad|2006|Topanga Canyon, Woodland Hills, Los Angeles, California, USA
A Home for the Bullets|2005|Sunderland, Tyne & Wear, England, UK
A Home of Our Own|1993|Heber City, Utah, USA
A Hopeless Romantic|2009|Agua Dulce, California, USA
A Hora do Diabo|2014|Antwerp, Belgium
A Horrible Woman|2017|Valby, Copenhagen, Denmark
A Horse Called Bear|2015|Howell, Michigan, USA
A Horse for Summer|2015|San Tan Valley, Arizona, USA
A Horse of a Different Color|2018|Reston, Virginia, USA
A Hot Meal|2008|Fairview, Utah, USA
A Hot Night in Georgia|2014|Georgia, USA
A House Beside Clouds|2014|Tehran, Iran
A House Divided|1919|Criterion Theatre - 1514 Broadway, Manhattan, New York City, New York, USA
A House Full of Hats|2011|Newtown, Sydney, New South Wales, Australia
A House Is Not a Home|2015|Simi Valley, California, USA
A Hula Honeymoon|1923|Honolulu, O'ahu, Hawaii, USA
A Hundred Colors|2008|Franklin, Tennessee, USA
A Hurdle Race|1902|Dresden, Saxony, Germany
A Hydro-Aeroplane Flight at Palm Beach|1915|Palm Beach, Florida, USA
A Idade Maior|1991|Nisa, Portugal
A Ilha|1990|Berlengas, Portugal
A Ilha dos Amores|1982|Macau, China
A Intrusa|1979|Uruguaiana, Rio Grande do Sul, Brazil
A Is for Auschwitz: A Weekend with My Grandparents|2004|Silver Spring, Maryland, USA
A Jake and a Tom|2010|Ashtabula Historic Grounds, South Carolina, USA
A Japanese Railway Train|1901|Kyoto, Japan
A Jester's Tale|2006|Sheffield, England, UK
A Jewish Dance at Jerusalem|1903|Jerusalem, Israel
A Jitney Elopement|1915|Golden Gate Park, San Francisco, California, USA
A Journey That Wasn't|2006|Ushuaia, Tierra del Fuego, Argentina
A Journey in My Mother's Footsteps|2011|Chennai, Tamil Nadu, India
A Journey of Samyak Buddha|2013|Nagpur, Maharashtra, India
A Journey to Dzanga Bai|2011|Dzanga-Sangha Reserve, Central African Republic
A Journey to Etna|2010|Mount Etna, Catania, Sicily, Italy
A Journey to Homeland|2011|East Harlem, Manhattan, New York City, New York, USA
A Judgment in Stone|1986|Woodbridge, Ontario, Canada
A Jungle Gigolo|1933|Sumatra, Indonesia
A Jury of His Peers|2018|Waynesburg, Pennsylvania, USA
A Kentucky Feud|1905|Sound Beach, Connecticut, USA
A Kid Called Danger|1999|Utah, USA
A Kid for Two Farthings|1955|Aldgate, London, England, UK
A Kidnapping to Remember|2009|Glendale, Arizona, USA
A Killer Christmas Carol|2011|Greensboro, North Carolina, USA
A Killer Serve|2015|Wayland, Massachusetts, USA
A Killing|2017|Waco, Texas, USA
A Killing Affair|1986|Juliette, Georgia, USA
A Kind of Loving|1962|Blackburn, Lancashire, England, UK
A King in New York|1957|Leicester Square, Soho, London, England, UK
A King's Betrayal|2015|1204 E Olympic Blvd, Los Angeles, California, USA
A King's Tradition|2006|County Wicklow, Ireland
A Kiss Before Dying|1956|Duval Mine, Sahuarita, Arizona, USA
A Kiss Goodbye|2012|South London, London, England, UK
A Knife for the Ladies|1974|Old Tucson - 201 S. Kinney Road, Tucson, Arizona, USA
